"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],",,,,,,,,
704875.61,3621721.661,84.688,46.914,2,9,1.3,10:36.7,11/29/2018
704875.37,3621721.251,82.812,45.859,2,9,1.3,10:36.8,11/29/2018
704875.066,3621720.725,80.742,44.297,2,9,1.3,10:37.0,11/29/2018
704874.812,3621720.283,78.945,41.914,2,9,1.3,10:37.2,11/29/2018
704874.539,3621719.805,78.125,41.953,2,9,1.3,10:37.4,11/29/2018
704874.254,3621719.308,77.695,41.562,2,9,1.3,10:37.6,11/29/2018
704873.993,3621718.853,78.789,42.617,2,9,1.3,10:37.8,11/29/2018
704873.699,3621718.337,81.016,44.961,2,9,1.3,10:38.0,11/29/2018
704873.451,3621717.901,83.516,46.875,2,9,1.3,10:38.2,11/29/2018
704873.162,3621717.389,85.156,48.438,2,9,1.3,10:38.4,11/29/2018
704872.919,3621716.961,86.68,47.93,2,9,1.3,10:38.5,11/29/2018
704872.632,3621716.454,88.047,47.812,2,9,1.3,10:38.7,11/29/2018
704872.347,3621715.945,89.531,48.789,2,9,1.3,10:38.9,11/29/2018
704872.112,3621715.492,89.297,49.023,2,9,1.3,10:39.1,11/29/2018
704871.877,3621715.038,87.344,46.523,2,9,1.3,10:39.3,11/29/2018
704871.616,3621714.535,86.211,47.812,2,9,1.3,10:39.5,11/29/2018
704871.362,3621714.044,84.219,47.305,2,9,1.3,10:39.7,11/29/2018
704871.13,3621713.595,81.875,44.258,2,9,1.3,10:39.9,11/29/2018
704870.847,3621713.039,80.625,42.734,2,9,1.3,10:40.1,11/29/2018
704870.629,3621712.609,79.023,42.07,2,9,1.3,10:40.2,11/29/2018
704870.36,3621712.077,77.461,40.859,2,9,1.3,10:40.4,11/29/2018
704870.074,3621711.513,76.406,40.781,2,9,1.3,10:40.7,11/29/2018
704869.853,3621711.075,75.898,40.625,2,9,1.3,10:40.8,11/29/2018
704869.632,3621710.63,75.742,40,2,9,1.3,10:41.0,11/29/2018
704869.345,3621710.042,75.742,40.664,2,9,1.3,10:41.2,11/29/2018
704869.147,3621709.634,75.234,41.367,2,9,1.3,10:41.4,11/29/2018
704868.879,3621709.085,76.016,41.602,2,9,1.3,10:41.6,11/29/2018
704868.66,3621708.637,77.617,41.719,2,9,1.3,10:41.8,11/29/2018
704868.426,3621708.167,80,43.438,2,9,1.3,10:42.0,11/29/2018
704868.156,3621707.664,81.406,44.258,2,9,1.3,10:42.2,11/29/2018
704867.925,3621707.232,83.359,46.523,2,9,1.3,10:42.3,11/29/2018
704867.654,3621706.727,85.156,47.5,2,9,1.3,10:42.5,11/29/2018
704867.427,3621706.303,86.641,48.008,2,9,1.3,10:42.7,11/29/2018
704867.15,3621705.787,86.055,47.266,2,9,1.3,10:42.9,11/29/2018
704866.908,3621705.345,85.898,47.031,2,9,1.3,10:43.1,11/29/2018
704866.616,3621704.812,84.961,46.016,2,9,1.3,10:43.3,11/29/2018
704866.393,3621704.405,85.039,46.133,2,9,1.3,10:43.5,11/29/2018
704866.143,3621703.948,84.219,45.703,2,9,1.3,10:43.7,11/29/2018
704865.847,3621703.407,83.672,44.336,2,9,1.3,10:43.9,11/29/2018
704865.588,3621702.913,83.711,44.336,2,9,1.3,10:44.1,11/29/2018
704865.342,3621702.438,83.555,45.039,2,9,1.3,10:44.2,11/29/2018
704865.093,3621701.958,82.852,44.531,2,9,1.3,10:44.4,11/29/2018
704864.828,3621701.447,83.555,45.117,2,9,1.3,10:44.6,11/29/2018
704864.586,3621700.98,83.828,45.625,2,9,1.3,10:44.8,11/29/2018
704864.306,3621700.45,85.234,47.344,2,9,1.3,10:45.0,11/29/2018
704864.042,3621699.955,86.758,48.672,2,9,1.3,10:45.2,11/29/2018
