"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH-1",".0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
704979.08,3621334.887,66.25,46.055,2,8,1,18:24.5,11/29/2018
704979.404,3621335.421,64.805,43.516,2,8,1,18:24.7,11/29/2018
704979.745,3621335.984,62.734,42.227,2,8,1,18:24.9,11/29/2018
704980.289,3621336.881,60.391,40.156,2,8,1,18:25.2,11/29/2018
704980.326,3621336.941,58.633,39.219,2,8,1,18:25.2,11/29/2018
704980.399,3621337.062,56.211,38.398,2,8,1,18:25.2,11/29/2018
704980.594,3621337.384,54.57,37.344,2,8,1,18:25.3,11/29/2018
704980.63,3621337.444,53.008,37.031,2,8,1,18:25.3,11/29/2018
704980.667,3621337.505,52.148,35.859,2,8,1,18:25.4,11/29/2018
704980.704,3621337.565,50.977,35.898,2,8,1,18:25.4,11/29/2018
704980.899,3621337.886,50.078,36.172,2,8,1,18:25.5,11/29/2018
704983.193,3621341.816,49.453,34.883,2,8,1,18:26.7,11/29/2018
704984.043,3621343.283,49.062,34.531,2,8,1,18:27.2,11/29/2018
704984.599,3621344.242,48.047,33.281,2,8,1,18:27.5,11/29/2018
704984.697,3621344.412,48.75,34.062,2,8,1,18:27.5,11/29/2018
704984.889,3621344.739,48.867,34.219,2,8,1,18:27.6,11/29/2018
704984.979,3621344.892,48.398,33.516,2,8,1,18:27.7,11/29/2018
704985.167,3621345.21,47.852,32.461,2,8,1,18:27.8,11/29/2018
704985.348,3621345.516,47.617,33.359,2,8,1,18:27.9,11/29/2018
704985.379,3621345.569,47.891,33.477,2,8,1,18:27.9,11/29/2018
704985.409,3621345.619,48.672,34.57,2,8,1,18:27.9,11/29/2018
704985.437,3621345.666,48.711,34.141,2,8,1,18:27.9,11/29/2018
704985.612,3621345.964,48.984,35.352,2,8,1,18:28.0,11/29/2018
704985.643,3621346.017,49.844,35.195,2,8,1,18:28.1,11/29/2018
704985.673,3621346.067,51.875,36.25,2,8,1,18:28.1,11/29/2018
704985.701,3621346.114,53.164,37.695,2,8,1,18:28.1,11/29/2018
704985.876,3621346.411,55.664,39.805,2,8,1,18:28.2,11/29/2018
704985.907,3621346.464,59.102,42.109,2,8,1,18:28.2,11/29/2018
704986.003,3621346.626,62.812,45.586,2,8,1,18:28.3,11/29/2018
704986.335,3621347.189,66.445,48.086,2,8,1,18:28.5,11/29/2018
704986.558,3621347.573,70.273,51.992,2,8,1,18:28.6,11/29/2018
704986.829,3621348.056,74.102,54.375,2,8,1,18:28.8,11/29/2018
704987.215,3621348.744,76.992,56.094,2,8,1,18:29.0,11/29/2018
704987.49,3621349.235,77.227,53.555,2,8,1,18:29.2,11/29/2018
704987.67,3621349.555,73.633,49.688,2,8,1,18:29.4,11/29/2018
704988.201,3621350.481,69.297,45.781,2,8,1,18:29.7,11/29/2018
704988.629,3621351.207,63.906,41.406,2,8,1,18:30.0,11/29/2018
704988.744,3621351.402,60.195,38.32,2,8,1,18:30.1,11/29/2018
704988.813,3621351.52,56.484,37.031,2,8,1,18:30.2,11/29/2018
704989.007,3621351.848,54.492,35.547,2,8,1,18:30.3,11/29/2018
704989.347,3621352.427,52.188,35.156,2,8,1,18:30.5,11/29/2018
704989.61,3621352.792,50.781,34.219,2,8,1,18:30.7,11/29/2018
704989.853,3621353.119,49.57,34.57,2,8,1,18:30.9,11/29/2018
704990.145,3621353.514,48.828,34.492,2,8,1,18:31.0,11/29/2018
704990.474,3621353.958,48.398,34.883,2,8,1,18:31.3,11/29/2018
704990.747,3621354.327,48.359,34.297,2,8,1,18:31.4,11/29/2018
704991.039,3621354.777,48.32,35.234,2,8,1,18:31.6,11/29/2018
704991.276,3621355.217,49.492,35.156,2,8,1,18:31.8,11/29/2018
704991.585,3621355.792,50.469,35.234,2,8,1,18:32.0,11/29/2018
704991.798,3621356.188,50.508,36.289,2,8,1,18:32.2,11/29/2018
704992.031,3621356.621,51.445,36.875,2,8,1,18:32.4,11/29/2018
704992.338,3621357.183,52.578,38.086,2,8,1,18:32.6,11/29/2018
704992.607,3621357.655,55.43,40.234,2,8,1,18:32.8,11/29/2018
704992.837,3621358.06,58.164,41.875,2,8,1,18:33.0,11/29/2018
704993.065,3621358.46,61.523,45.43,2,8,1,18:33.1,11/29/2018
704993.407,3621359.061,65.664,50.234,2,8,1,18:33.4,11/29/2018
704993.628,3621359.451,70.391,52.461,2,8,1,18:33.5,11/29/2018
704993.919,3621359.967,74.922,56.055,2,8,1,18:33.7,11/29/2018
704994.136,3621360.35,78.438,58.633,2,8,1,18:33.9,11/29/2018
704994.462,3621360.929,80.078,57.891,2,8,1,18:34.1,11/29/2018
704994.719,3621361.385,77.109,54.727,2,8,1,18:34.3,11/29/2018
704994.997,3621361.878,73.047,49.023,2,8,1,18:34.5,11/29/2018
704995.324,3621362.459,67.188,44.766,2,8,1,18:34.7,11/29/2018
704995.522,3621362.813,61.992,41.68,2,8,1,18:34.8,11/29/2018
704995.798,3621363.304,58.086,37.695,2,8,1,18:35.0,11/29/2018
704996.095,3621363.833,55.312,36.445,2,8,1,18:35.2,11/29/2018
704996.378,3621364.337,52.812,35.43,2,8,1,18:35.4,11/29/2018
704996.767,3621365.042,51.484,35.391,2,8,1,18:35.7,11/29/2018
704996.974,3621365.423,50.352,35.469,2,8,1,18:35.8,11/29/2018
704997.246,3621365.926,49.18,34.531,2,8,1,18:36.0,11/29/2018
704997.532,3621366.454,49.297,35.625,2,8,1,18:36.2,11/29/2018
704997.785,3621366.921,49.531,36.094,2,8,1,18:36.4,11/29/2018
704998.061,3621367.43,50.078,34.688,2,8,1,18:36.6,11/29/2018
704998.426,3621368.101,50.43,34.883,2,8,1,18:36.8,11/29/2018
704998.694,3621368.594,50.664,35.43,2,8,1,18:37.0,11/29/2018
704998.889,3621368.952,51.367,35.898,2,8,1,18:37.1,11/29/2018
704999.219,3621369.559,51.836,35.273,2,8,1,18:37.3,11/29/2018
704999.508,3621370.089,52.266,34.648,2,8,1,18:37.5,11/29/2018
704999.779,3621370.589,50.664,35.117,2,8,1,18:37.7,11/29/2018
705000.236,3621371.43,49.688,34.57,2,8,1,18:38.0,11/29/2018
705000.61,3621372.117,50.312,34.57,2,8,1,18:38.3,11/29/2018
705001.023,3621372.879,50.898,34.57,2,8,1,18:38.5,11/29/2018
705001.468,3621373.677,51.367,35.547,2,8,1,18:38.8,11/29/2018
705001.584,3621373.885,51.445,36.445,2,8,1,18:38.9,11/29/2018
705001.693,3621374.083,52.148,35.781,2,8,1,18:39.0,11/29/2018
705001.813,3621374.297,51.211,34.531,2,8,1,18:39.0,11/29/2018
705002.06,3621374.741,51.133,35.664,2,8,1,18:39.2,11/29/2018
705002.598,3621375.707,51.172,34.766,2,8,1,18:39.5,11/29/2018
705003.685,3621377.189,51.094,35.156,2,8,1,18:40.1,11/29/2018
705004.541,3621378.39,50.312,34.375,2,8,1,18:40.6,11/29/2018
705005.913,3621381.084,50.078,33.984,2,8,1,18:41.5,11/29/2018
705006.159,3621381.557,49.688,33.945,2,8,1,18:41.7,11/29/2018
705006.339,3621381.901,48.789,35,2,8,1,18:41.8,11/29/2018
705006.437,3621382.087,49.062,34.18,2,8,1,18:41.9,11/29/2018
705006.859,3621382.896,48.75,35.273,2,8,1,18:42.2,11/29/2018
705006.884,3621382.945,48.75,34.141,2,8,1,18:42.2,11/29/2018
705006.946,3621383.062,48.711,32.617,2,8,1,18:42.2,11/29/2018
705007.99,3621385.021,48.398,33.086,2,8,1,18:42.9,11/29/2018
705008.061,3621385.152,47.539,33.477,2,8,1,18:43.0,11/29/2018
705008.087,3621385.199,47.773,33.945,2,8,1,18:43.0,11/29/2018
705008.152,3621385.319,48.945,33.281,2,8,1,18:43.0,11/29/2018
705008.312,3621385.614,48.828,33.555,2,8,1,18:43.1,11/29/2018
705008.763,3621386.447,49.18,33.164,2,8,1,18:43.4,11/29/2018
705008.84,3621386.589,49.258,33.203,2,8,1,18:43.5,11/29/2018
705008.874,3621386.65,49.023,33.32,2,8,1,18:43.5,11/29/2018
705008.91,3621386.717,49.062,33.906,2,8,1,18:43.5,11/29/2018
705009.067,3621387.009,49.102,34.18,2,8,1,18:43.6,11/29/2018
705009.152,3621387.169,50.039,34.492,2,8,1,18:43.7,11/29/2018
705009.21,3621387.277,49.805,34.219,2,8,1,18:43.7,11/29/2018
705009.276,3621387.4,50.234,34.688,2,8,1,18:43.8,11/29/2018
705009.433,3621387.694,50.664,33.945,2,8,1,18:43.9,11/29/2018
705009.723,3621388.236,51.328,35.547,2,8,1,18:44.1,11/29/2018
705009.89,3621388.548,52.07,36.367,2,8,1,18:44.2,11/29/2018
705010.185,3621389.099,52.227,35.742,2,8,1,18:44.4,11/29/2018
705010.429,3621389.555,53.906,37.031,2,8,1,18:44.5,11/29/2018
705010.755,3621390.124,53.594,36.914,2,8,1,18:44.7,11/29/2018
705011.089,3621390.701,53.32,36.016,2,8,1,18:44.9,11/29/2018
705011.345,3621391.144,52.812,35.703,2,8,1,18:45.1,11/29/2018
705011.637,3621391.649,52.422,35.156,2,8,1,18:45.3,11/29/2018
705011.918,3621392.136,52.188,34.531,2,8,1,18:45.5,11/29/2018
705012.396,3621392.948,52.07,34.414,2,8,1,18:45.8,11/29/2018
705012.609,3621393.308,52.031,34.727,2,8,1,18:45.9,11/29/2018
705012.875,3621393.758,52.148,34.531,2,8,1,18:46.1,11/29/2018
705013.38,3621394.612,53.125,35.352,2,8,1,18:46.4,11/29/2018
705013.556,3621394.909,53.711,36.406,2,8,1,18:46.5,11/29/2018
705014.094,3621395.823,53.789,36.289,2,8,1,18:46.8,11/29/2018
705014.177,3621395.966,53.438,36.328,2,8,1,18:46.9,11/29/2018
705014.41,3621396.363,54.414,37.031,2,8,1,18:47.0,11/29/2018
705014.679,3621396.82,55.781,38.047,2,8,1,18:47.2,11/29/2018
705015.024,3621397.409,56.797,38.164,2,8,1,18:47.4,11/29/2018
705015.286,3621397.855,57.227,38.711,2,8,1,18:47.6,11/29/2018
705015.831,3621398.804,56.562,37.617,2,8,1,18:47.9,11/29/2018
705016.167,3621399.388,55.391,37.656,2,8,1,18:48.1,11/29/2018
705016.245,3621399.524,55.195,37.617,2,8,1,18:48.2,11/29/2018
705016.635,3621400.203,56.094,38.75,2,8,1,18:48.4,11/29/2018
705016.836,3621400.552,57.656,40.977,2,8,1,18:48.5,11/29/2018
705017.111,3621401.022,59.844,42.031,2,8,1,18:48.7,11/29/2018
705017.406,3621401.525,61.445,42.617,2,8,1,18:48.9,11/29/2018
705017.76,3621402.13,62.773,43.984,2,8,1,18:49.1,11/29/2018
705018.01,3621402.557,63.438,44.023,2,8,1,18:49.3,11/29/2018
705018.363,3621403.159,62.461,41.602,2,8,1,18:49.5,11/29/2018
705018.637,3621403.614,60.938,41.172,2,8,1,18:49.7,11/29/2018
705018.999,3621404.204,59.961,40.625,2,8,1,18:49.9,11/29/2018
705019.299,3621404.694,57.539,39.375,2,8,1,18:50.0,11/29/2018
705019.623,3621405.222,56.016,36.406,2,8,1,18:50.2,11/29/2018
705019.969,3621405.787,54.062,36.172,2,8,1,18:50.4,11/29/2018
705020.27,3621406.283,53.125,36.719,2,8,1,18:50.6,11/29/2018
705020.587,3621406.815,52.695,35.391,2,8,1,18:50.8,11/29/2018
705020.916,3621407.369,52.031,35.312,2,8,1,18:51.0,11/29/2018
705021.176,3621407.806,51.328,34.609,2,8,1,18:51.2,11/29/2018
705021.53,3621408.4,51.328,33.984,2,8,1,18:51.4,11/29/2018
705021.78,3621408.821,50.781,34.219,2,8,1,18:51.5,11/29/2018
705022.232,3621409.59,50.352,34.023,2,8,1,18:51.8,11/29/2018
705022.418,3621409.907,50.508,33.828,2,8,1,18:51.9,11/29/2018
705022.72,3621410.422,50.234,33.32,2,8,1,18:52.1,11/29/2018
705023.053,3621410.989,51.211,34.141,2,8,1,18:52.3,11/29/2018
705023.323,3621411.451,51.523,34.453,2,8,1,18:52.5,11/29/2018
705023.777,3621412.246,51.523,35.703,2,8,1,18:52.8,11/29/2018
705023.968,3621412.583,52.852,35.352,2,8,1,18:52.9,11/29/2018
705024.309,3621413.186,52.695,35.938,2,8,1,18:53.1,11/29/2018
705024.631,3621413.756,53.281,36.25,2,8,1,18:53.3,11/29/2018
705024.852,3621414.147,53.008,36.055,2,8,1,18:53.4,11/29/2018
705025.212,3621414.781,53.203,35.977,2,8,1,18:53.7,11/29/2018
705025.45,3621415.199,53.32,36.562,2,8,1,18:53.8,11/29/2018
705025.793,3621415.804,54.141,36.641,2,8,1,18:54.0,11/29/2018
705026.069,3621416.288,53.867,35.977,2,8,1,18:54.2,11/29/2018
705026.374,3621416.826,53.32,36.875,2,8,1,18:54.4,11/29/2018
705026.699,3621417.399,51.992,35.664,2,8,1,18:54.6,11/29/2018
705026.951,3621417.852,51.797,35.391,2,8,1,18:54.8,11/29/2018
705027.283,3621418.45,51.562,35,2,8,1,18:55.0,11/29/2018
705027.545,3621418.919,52.148,34.805,2,8,1,18:55.2,11/29/2018
705027.867,3621419.497,52.07,35.43,2,8,1,18:55.4,11/29/2018
705028.216,3621420.125,53.438,36.484,2,8,1,18:55.6,11/29/2018
705028.454,3621420.554,53.438,35.898,2,8,1,18:55.7,11/29/2018
705028.733,3621421.057,52.773,35.273,2,8,1,18:55.9,11/29/2018
705029.024,3621421.58,52.422,36.094,2,8,1,18:56.1,11/29/2018
705029.312,3621422.1,52.617,37.305,2,8,1,18:56.3,11/29/2018
705029.638,3621422.687,50.156,37.93,2,8,1,18:56.5,11/29/2018
705029.972,3621423.286,48.867,38.047,2,8,1,18:56.7,11/29/2018
705030.181,3621423.659,49.57,37.227,2,8,1,18:56.9,11/29/2018
705030.514,3621424.256,49.609,35.938,2,8,1,18:57.1,11/29/2018
705030.844,3621424.847,49.57,35.273,2,8,1,18:57.3,11/29/2018
705031.09,3621425.287,49.805,34.922,2,8,1,18:57.4,11/29/2018
705031.435,3621425.906,50.234,34.18,2,8,1,18:57.7,11/29/2018
705031.651,3621426.297,50.781,34.492,2,8,1,18:57.8,11/29/2018
705031.956,3621426.847,51.602,35,2,8,1,18:58.0,11/29/2018
705032.243,3621427.365,51.68,33.906,2,8,1,18:58.2,11/29/2018
705032.551,3621427.921,50.742,33.516,2,8,1,18:58.4,11/29/2018
705032.843,3621428.448,49.648,32.93,2,8,1,18:58.6,11/29/2018
705033.169,3621429.043,48.398,32.5,2,8,1,18:58.8,11/29/2018
705033.415,3621429.492,47.578,32.695,2,8,1,18:59.0,11/29/2018
705033.746,3621430.096,46.914,30.938,2,8,1,18:59.2,11/29/2018
705034.013,3621430.584,46.328,31.328,2,8,1,18:59.4,11/29/2018
705034.309,3621431.123,46.133,31.367,2,8,1,18:59.5,11/29/2018
705034.602,3621431.648,46.172,32.109,2,8,1,18:59.7,11/29/2018
705034.909,3621432.194,47.617,33.359,2,8,1,18:59.9,11/29/2018
705035.235,3621432.775,47.656,33.438,2,8,1,19:00.1,11/29/2018
705035.517,3621433.277,47.852,32.93,2,8,1,19:00.3,11/29/2018
705035.856,3621433.882,47.93,31.523,2,8,1,19:00.5,11/29/2018
705036.177,3621434.456,47.734,32.578,2,8,1,19:00.7,11/29/2018
705036.51,3621435.053,47.031,32.188,2,8,1,19:00.9,11/29/2018
705036.815,3621435.598,47.07,32.227,2,8,1,19:01.1,11/29/2018
705037.165,3621436.225,48.125,32.07,2,8,1,19:01.3,11/29/2018
705037.484,3621436.798,49.258,34.023,2,8,1,19:01.5,11/29/2018
705037.839,3621437.438,49.57,34.961,2,8,1,19:01.7,11/29/2018
705038.074,3621437.863,49.375,33.672,2,8,1,19:01.8,11/29/2018
705038.425,3621438.502,48.555,32.969,2,8,1,19:02.0,11/29/2018
705038.712,3621439.021,48.086,32.812,2,8,1,19:02.2,11/29/2018
705039.012,3621439.565,48.164,32.93,2,8,1,19:02.4,11/29/2018
705039.379,3621440.23,48.789,32.93,2,8,1,19:02.6,11/29/2018
705039.745,3621440.889,48.438,32.07,2,8,1,19:02.8,11/29/2018
705039.971,3621441.296,47.891,31.562,2,8,1,19:02.9,11/29/2018
705040.331,3621441.942,48.32,32.109,2,8,1,19:03.1,11/29/2018
705040.697,3621442.601,48.672,32.656,2,8,1,19:03.4,11/29/2018
705040.997,3621443.142,48.398,32.812,2,8,1,19:03.5,11/29/2018
705041.35,3621443.778,49.883,34.297,2,8,1,19:03.7,11/29/2018
705041.676,3621444.368,50.898,34.844,2,8,1,19:03.9,11/29/2018
705041.992,3621444.938,51.484,35.039,2,8,1,19:04.1,11/29/2018
705042.324,3621445.537,51.797,35.391,2,8,1,19:04.3,11/29/2018
705042.621,3621446.074,52.5,35.664,2,8,1,19:04.5,11/29/2018
705042.97,3621446.712,52.969,35.938,2,8,1,19:04.7,11/29/2018
705043.302,3621447.327,54.062,37.422,2,8,1,19:04.9,11/29/2018
705043.656,3621447.982,53.828,36.68,2,8,1,19:05.1,11/29/2018
705043.947,3621448.522,53.359,35.234,2,8,1,19:05.2,11/29/2018
705044.254,3621449.089,52.148,34.023,2,8,1,19:05.4,11/29/2018
705044.671,3621449.838,51.562,35.078,2,8,1,19:05.7,11/29/2018
705044.957,3621450.336,52.578,35.039,2,8,1,19:05.8,11/29/2018
705045.268,3621450.876,51.992,35.898,2,8,1,19:06.0,11/29/2018
705045.534,3621451.339,52.5,36.523,2,8,1,19:06.2,11/29/2018
705045.867,3621451.919,52.891,35.117,2,8,1,19:06.4,11/29/2018
705046.284,3621452.641,52.852,35.078,2,8,1,19:06.6,11/29/2018
705046.594,3621453.175,51.523,34.375,2,8,1,19:06.8,11/29/2018
705046.957,3621453.797,50.898,34.297,2,8,1,19:07.0,11/29/2018
705047.173,3621454.169,50.43,34.688,2,8,1,19:07.1,11/29/2018
705047.521,3621454.765,50.977,35.742,2,8,1,19:07.3,11/29/2018
705047.803,3621455.249,51.016,36.016,2,8,1,19:07.5,11/29/2018
705048.165,3621455.889,51.523,35.078,2,8,1,19:07.7,11/29/2018
705048.43,3621456.362,50.898,33.242,2,8,1,19:07.9,11/29/2018
705048.733,3621456.904,50.312,33.438,2,8,1,19:08.1,11/29/2018
705049.036,3621457.446,50.391,33.047,2,8,1,19:08.3,11/29/2018
705049.351,3621458.009,50.625,33.047,2,8,1,19:08.5,11/29/2018
705049.696,3621458.621,51.367,33.711,2,8,1,19:08.7,11/29/2018
705049.975,3621459.111,51.367,35.977,2,8,1,19:08.8,11/29/2018
705050.287,3621459.66,51.68,36.484,2,8,1,19:09.0,11/29/2018
705050.559,3621460.14,52.227,36.523,2,8,1,19:09.2,11/29/2018
705050.851,3621460.655,53.164,35.703,2,8,1,19:09.4,11/29/2018
705051.221,3621461.303,53.477,35.43,2,8,1,19:09.6,11/29/2018
705051.48,3621461.752,53.125,36.68,2,8,1,19:09.8,11/29/2018
705051.724,3621462.177,52.773,37.578,2,8,1,19:10.0,11/29/2018
705052.064,3621462.766,52.812,36.445,2,8,1,19:10.2,11/29/2018
705052.34,3621463.245,52.812,34.961,2,8,1,19:10.4,11/29/2018
705052.697,3621463.866,52.461,35.664,2,8,1,19:10.6,11/29/2018
705052.933,3621464.278,52.188,35.742,2,8,1,19:10.7,11/29/2018
705053.251,3621464.834,52.539,35.43,2,8,1,19:11.0,11/29/2018
705053.456,3621465.193,52.227,36.016,2,8,1,19:11.1,11/29/2018
705053.755,3621465.715,52.031,35.898,2,8,1,19:11.3,11/29/2018
705054.046,3621466.224,52.227,36.562,2,8,1,19:11.5,11/29/2018
705054.385,3621466.817,52.695,35.977,2,8,1,19:11.7,11/29/2018
705054.629,3621467.243,52.656,36.211,2,8,1,19:11.9,11/29/2018
705054.939,3621467.785,52.93,36.641,2,8,1,19:12.1,11/29/2018
705055.26,3621468.347,52.891,35.977,2,8,1,19:12.3,11/29/2018
705055.589,3621468.922,53.555,35.312,2,8,1,19:12.5,11/29/2018
705055.847,3621469.374,52.461,34.297,2,8,1,19:12.6,11/29/2018
705056.162,3621469.932,52.344,33.438,2,8,1,19:12.8,11/29/2018
705056.439,3621470.422,52.656,34.57,2,8,1,19:13.0,11/29/2018
705056.826,3621471.107,52.695,35.859,2,8,1,19:13.2,11/29/2018
705057.046,3621471.496,53.203,35.078,2,8,1,19:13.4,11/29/2018
705057.402,3621472.126,53.203,35.43,2,8,1,19:13.6,11/29/2018
705057.759,3621472.761,53.711,36.758,2,8,1,19:13.8,11/29/2018
705058.019,3621473.223,55.039,37.578,2,8,1,19:14.0,11/29/2018
705058.364,3621473.837,55.977,38.398,2,8,1,19:14.2,11/29/2018
705058.656,3621474.356,56.328,37.93,2,8,1,19:14.3,11/29/2018
705059.008,3621474.982,55.234,36.211,2,8,1,19:14.6,11/29/2018
705059.349,3621475.586,54.57,36.406,2,8,1,19:14.8,11/29/2018
705059.617,3621476.059,53.633,36.016,2,8,1,19:14.9,11/29/2018
705059.983,3621476.705,53.164,35.547,2,8,1,19:15.1,11/29/2018
705060.275,3621477.221,52.148,34.883,2,8,1,19:15.3,11/29/2018
705060.608,3621477.809,52.539,36.484,2,8,1,19:15.5,11/29/2018
705061,3621478.498,53.32,36.836,2,8,1,19:15.7,11/29/2018
705061.375,3621479.155,54.57,37.227,2,8,1,19:15.9,11/29/2018
705061.626,3621479.597,55.156,38.828,2,8,1,19:16.1,11/29/2018
705062.006,3621480.264,55.352,37.617,2,8,1,19:16.3,11/29/2018
705062.344,3621480.856,54.766,38.164,2,8,1,19:16.5,11/29/2018
705062.669,3621481.418,54.609,36.797,2,8,1,19:16.6,11/29/2018
705063.013,3621482.005,55.195,37.617,2,8,1,19:16.8,11/29/2018
705063.376,3621482.623,55.742,38.945,2,8,1,19:17.0,11/29/2018
705063.695,3621483.166,56.094,37.969,2,8,1,19:17.2,11/29/2018
705064.058,3621483.784,55.391,36.953,2,8,1,19:17.4,11/29/2018
705064.434,3621484.427,54.258,36.367,2,8,1,19:17.6,11/29/2018
705064.821,3621485.1,53.711,35.898,2,8,1,19:17.8,11/29/2018
705065.137,3621485.651,52.656,35.625,2,8,1,19:18.0,11/29/2018
705065.472,3621486.233,51.367,34.258,2,8,1,19:18.2,11/29/2018
705065.785,3621486.778,50.938,34.531,2,8,1,19:18.3,11/29/2018
705066.154,3621487.42,51.25,35.312,2,8,1,19:18.5,11/29/2018
705066.502,3621488.01,51.641,35.586,2,8,1,19:18.7,11/29/2018
705066.847,3621488.593,50.938,34.258,2,8,1,19:18.9,11/29/2018
705067.184,3621489.163,50.82,34.453,2,8,1,19:19.1,11/29/2018
705067.604,3621489.872,50.117,34.609,2,8,1,19:19.3,11/29/2018
705067.922,3621490.409,50.312,35.117,2,8,1,19:19.5,11/29/2018
705068.374,3621491.173,50.859,38.75,2,8,1,19:19.7,11/29/2018
705068.642,3621491.625,50.586,36.328,2,8,1,19:19.8,11/29/2018
705069.057,3621492.325,49.766,35.859,2,8,1,19:20.1,11/29/2018
705069.34,3621492.803,49.688,35.156,2,8,1,19:20.2,11/29/2018
705069.736,3621493.471,49.219,34.258,2,8,1,19:20.4,11/29/2018
705070.106,3621494.094,49.258,33.789,2,8,1,19:20.6,11/29/2018
705070.496,3621494.745,49.57,33.555,2,8,1,19:20.8,11/29/2018
705070.874,3621495.377,49.766,33.438,2,8,1,19:21.0,11/29/2018
705071.217,3621495.951,49.57,33.32,2,8,1,19:21.2,11/29/2018
705071.56,3621496.525,48.32,33.203,2,8,1,19:21.4,11/29/2018
705071.982,3621497.232,47.617,32.227,2,8,1,19:21.6,11/29/2018
705072.282,3621497.745,47.031,31.914,2,8,1,19:21.7,11/29/2018
705072.63,3621498.338,46.445,31.992,2,8,1,19:21.9,11/29/2018
705073.025,3621499.013,46.602,31.094,2,8,1,19:22.1,11/29/2018
705073.329,3621499.532,46.445,31.562,2,8,1,19:22.3,11/29/2018
705073.743,3621500.239,46.211,30.312,2,8,1,19:22.5,11/29/2018
705074.194,3621501.034,45.195,30.508,2,8,1,19:22.8,11/29/2018
705074.45,3621501.488,45.547,31.602,2,8,1,19:22.9,11/29/2018
705074.809,3621502.123,45.938,32.93,2,8,1,19:23.1,11/29/2018
705075.167,3621502.758,45.312,31.562,2,8,1,19:23.3,11/29/2018
705075.52,3621503.383,45.117,31.562,2,8,1,19:23.5,11/29/2018
705075.882,3621504.025,43.438,31.914,2,8,1,19:23.7,11/29/2018
705076.229,3621504.64,44.844,32.422,2,8,1,19:23.9,11/29/2018
705076.543,3621505.195,44.219,31.367,2,8,1,19:24.0,11/29/2018
705076.907,3621505.84,43.906,31.25,2,8,1,19:24.2,11/29/2018
705077.219,3621506.392,45.273,31.602,2,8,1,19:24.4,11/29/2018
705077.622,3621507.11,46.719,32.461,2,8,1,19:24.6,11/29/2018
705077.982,3621507.755,46.797,32.305,2,8,1,19:24.8,11/29/2018
705078.35,3621508.416,48.047,32.109,2,8,1,19:25.0,11/29/2018
705078.623,3621508.907,47.305,32.812,2,8,1,19:25.2,11/29/2018
705078.988,3621509.562,46.992,30.273,2,8,1,19:25.4,11/29/2018
705079.413,3621510.328,46.797,30.234,2,8,1,19:25.6,11/29/2018
705079.692,3621510.84,45.938,29.961,2,8,1,19:25.7,11/29/2018
705080.01,3621511.424,45.469,30.82,2,8,1,19:25.9,11/29/2018
705080.395,3621512.13,45.195,30.156,2,8,1,19:26.1,11/29/2018
705080.692,3621512.675,44.492,29.805,2,8,1,19:26.3,11/29/2018
705081.057,3621513.344,43.32,29.688,2,8,1,19:26.5,11/29/2018
705081.392,3621513.966,43.281,30.859,2,8,1,19:26.7,11/29/2018
705081.744,3621514.623,43.633,30.156,2,8,1,19:26.9,11/29/2018
705082.016,3621515.13,44.766,30.859,2,8,1,19:27.1,11/29/2018
705082.382,3621515.814,46.211,31.719,2,8,1,19:27.3,11/29/2018
705082.721,3621516.445,47.031,32.031,2,8,1,19:27.5,11/29/2018
705083.028,3621517.024,46.914,32.07,2,8,1,19:27.6,11/29/2018
705083.351,3621517.638,47.109,32.93,2,8,1,19:27.8,11/29/2018
705083.731,3621518.36,47.734,33.008,2,8,1,19:28.0,11/29/2018
705084.068,3621519.001,46.836,33.281,2,8,1,19:28.2,11/29/2018
705084.379,3621519.592,46.992,31.25,2,8,1,19:28.4,11/29/2018
705084.723,3621520.254,46.797,32.031,2,8,1,19:28.6,11/29/2018
705084.999,3621520.799,47.773,33.516,2,8,1,19:28.8,11/29/2018
705085.353,3621521.497,49.102,33.789,2,8,1,19:29.0,11/29/2018
705085.624,3621522.032,49.375,34.102,2,8,1,19:29.2,11/29/2018
705085.973,3621522.721,49.961,34.453,2,8,1,19:29.4,11/29/2018
705086.26,3621523.286,50.039,34.766,2,8,1,19:29.5,11/29/2018
705086.582,3621523.951,49.961,34.844,2,8,1,19:29.7,11/29/2018
705086.851,3621524.51,50.859,35.273,2,8,1,19:29.9,11/29/2018
705087.165,3621525.16,51.211,35.352,2,8,1,19:30.1,11/29/2018
705087.518,3621525.893,51.562,35.938,2,8,1,19:30.3,11/29/2018
705087.78,3621526.438,53.086,35.938,2,8,1,19:30.5,11/29/2018
705088.18,3621527.266,52.852,35.547,2,8,1,19:30.7,11/29/2018
705088.359,3621527.635,53.125,36.016,2,8,1,19:30.9,11/29/2018
705088.705,3621528.35,53.398,36.758,2,8,1,19:31.1,11/29/2018
705089,3621528.96,53.75,38.281,2,8,1,19:31.3,11/29/2018
705089.258,3621529.493,53.555,37.031,2,8,1,19:31.4,11/29/2018
705089.598,3621530.199,53.984,36.914,2,8,1,19:31.6,11/29/2018
705089.908,3621530.85,53.047,35.938,2,8,1,19:31.8,11/29/2018
705090.151,3621531.362,51.758,34.336,2,8,1,19:32.0,11/29/2018
705090.477,3621532.046,50.742,33.906,2,8,1,19:32.2,11/29/2018
