"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH-1",".0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
704619.607,3620882.438,83.984,57.109,2,7,1.6,28:28.4,11/29/2018
704619.894,3620882.907,84.297,57.461,2,7,1.6,28:28.6,11/29/2018
704620.136,3620883.304,84.414,57.305,2,7,1.6,28:28.8,11/29/2018
704620.419,3620883.769,84.57,56.719,2,7,1.6,28:29.0,11/29/2018
704620.665,3620884.173,83.359,55.508,2,7,1.6,28:29.2,11/29/2018
704620.9,3620884.559,81.992,53.516,2,7,1.6,28:29.3,11/29/2018
704621.177,3620885.054,80.977,52.656,2,7,1.6,28:29.6,11/29/2018
704621.398,3620885.456,78.711,51.641,2,7,1.6,28:29.7,11/29/2018
704621.658,3620885.927,77.539,50.273,2,7,1.6,28:29.9,11/29/2018
704621.894,3620886.356,77.07,51.367,2,7,1.6,28:30.1,11/29/2018
704622.162,3620886.841,75.664,50.781,2,7,1.6,28:30.3,11/29/2018
704622.393,3620887.25,75,49.375,2,7,1.6,28:30.5,11/29/2018
704622.63,3620887.665,73.672,48.516,2,7,1.6,28:30.7,11/29/2018
704622.866,3620888.079,73.359,50.078,2,7,1.6,28:30.9,11/29/2018
704623.12,3620888.523,74.648,50.898,2,7,1.6,28:31.1,11/29/2018
704623.35,3620888.927,76.445,52.461,2,7,1.6,28:31.3,11/29/2018
704623.641,3620889.441,78.125,52.812,2,8,1.6,28:31.5,11/29/2018
704623.838,3620889.791,77.148,52.031,2,8,1.6,28:31.6,11/29/2018
704624.135,3620890.321,77.812,52.148,2,8,1.6,28:31.9,11/29/2018
704624.349,3620890.7,79.297,53.789,2,8,1.6,28:32.0,11/29/2018
704624.606,3620891.158,80.625,53.945,2,8,1.6,28:32.2,11/29/2018
704624.84,3620891.566,82.07,55.43,2,8,1.4,28:32.4,11/29/2018
704625.14,3620892.057,82.695,56.094,2,8,1.4,28:32.6,11/29/2018
704625.358,3620892.412,82.852,55.664,2,8,1.4,28:32.8,11/29/2018
704625.614,3620892.832,82.188,55.43,2,8,1.4,28:33.0,11/29/2018
704625.912,3620893.319,82.266,55.625,2,8,1.4,28:33.2,11/29/2018
704626.151,3620893.708,83.086,55.781,2,8,1.4,28:33.3,11/29/2018
704626.449,3620894.243,84.297,56.836,2,8,1.4,28:33.6,11/29/2018
704626.636,3620894.582,84.258,57.227,2,8,1.4,28:33.7,11/29/2018
704626.93,3620895.116,84.492,57.07,2,8,1.4,28:34.0,11/29/2018
704627.151,3620895.517,85.82,57.422,2,8,1.4,28:34.1,11/29/2018
704627.351,3620895.879,88.125,58.477,2,8,1.4,28:34.3,11/29/2018
704627.606,3620896.306,89.414,58.477,2,8,1.4,28:34.5,11/29/2018
704627.862,3620896.71,87.539,56.719,2,8,1.4,28:34.7,11/29/2018
704628.149,3620897.163,85.195,55.312,2,8,1.4,28:34.9,11/29/2018
704628.355,3620897.49,82.734,53.75,2,8,1.4,28:35.0,11/29/2018
704628.63,3620897.924,80.586,51.992,2,8,1.4,28:35.3,11/29/2018
704628.872,3620898.311,79.727,51.523,2,8,1.4,28:35.4,11/29/2018
704629.216,3620898.878,77.695,50.156,2,8,1.4,28:35.7,11/29/2018
704629.421,3620899.215,74.336,48.438,2,8,1.4,28:35.8,11/29/2018
704629.713,3620899.696,70.977,46.797,2,8,1.4,28:36.0,11/29/2018
704629.948,3620900.082,68.008,45,2,8,1.4,28:36.2,11/29/2018
704630.265,3620900.606,65.703,44.023,2,8,1.4,28:36.4,11/29/2018
704630.527,3620901.048,64.766,43.828,2,8,1.4,28:36.6,11/29/2018
704630.81,3620901.524,64.414,42.969,2,8,1.4,28:36.8,11/29/2018
704631.058,3620901.942,63.516,41.367,2,8,1.4,28:37.0,11/29/2018
704631.369,3620902.467,60.938,38.906,2,8,1.4,28:37.2,11/29/2018
704631.605,3620902.866,59.57,39.18,2,8,1.4,28:37.3,11/29/2018
704631.911,3620903.373,57.93,38.789,2,8,1.4,28:37.5,11/29/2018
704632.177,3620903.815,59.023,40.039,2,8,1.4,28:37.7,11/29/2018
704632.435,3620904.242,60.039,40.117,2,8,1.4,28:37.9,11/29/2018
704632.737,3620904.743,61.406,41.094,2,8,1.4,28:38.1,11/29/2018
704633.011,3620905.197,62.305,43.008,2,8,1.4,28:38.3,11/29/2018
704633.309,3620905.702,63.203,44.336,2,8,1.4,28:38.5,11/29/2018
704633.589,3620906.18,63.672,43.867,2,8,1.4,28:38.7,11/29/2018
704633.887,3620906.69,63.789,42.93,2,8,1.4,28:38.9,11/29/2018
704634.112,3620907.074,63.828,43.281,2,8,1.4,28:39.0,11/29/2018
704634.409,3620907.581,64.336,44.141,2,8,1.4,28:39.2,11/29/2018
704634.665,3620908.023,66.211,44.883,2,9,1.1,28:39.4,11/29/2018
704634.918,3620908.463,68.789,46.133,2,9,1.1,28:39.6,11/29/2018
704635.161,3620908.888,70.859,47.852,2,9,1.1,28:39.8,11/29/2018
704635.427,3620909.353,73.242,49.922,2,9,1.1,28:40.0,11/29/2018
704635.645,3620909.732,76.367,51.367,2,9,1.1,28:40.2,11/29/2018
704635.88,3620910.142,80.781,54.219,2,8,1.4,28:40.4,11/29/2018
704636.209,3620910.7,85.898,58.828,2,8,1.4,28:40.6,11/29/2018
704636.459,3620911.124,90.352,62.539,2,8,1.4,28:40.8,11/29/2018
704636.791,3620911.687,93.594,64.375,2,8,1.4,28:41.0,11/29/2018
704637.053,3620912.131,97.148,66.953,2,8,1.4,28:41.1,11/29/2018
704637.344,3620912.624,98.945,65.508,2,8,1.4,28:41.3,11/29/2018
704637.648,3620913.18,99.805,66.992,2,8,1.4,28:41.5,11/29/2018
704637.882,3620913.614,101.719,68.086,2,8,1.4,28:41.7,11/29/2018
704638.172,3620914.155,101.602,68.359,2,8,1.4,28:41.9,11/29/2018
704638.422,3620914.62,101.641,68.945,2,8,1.4,28:42.1,11/29/2018
704638.702,3620915.139,100.117,67.031,2,8,1.4,28:42.3,11/29/2018
704638.966,3620915.624,99.453,67.031,2,7,1.6,28:42.5,11/29/2018
704639.21,3620916.067,97.109,64.883,2,7,1.6,28:42.6,11/29/2018
704639.556,3620916.694,93.438,62.383,2,7,1.6,28:42.9,11/29/2018
704639.783,3620917.106,89.219,57.578,2,7,1.6,28:43.0,11/29/2018
704640.055,3620917.6,84.336,53.828,2,7,1.6,28:43.2,11/29/2018
704640.383,3620918.191,80.586,52.617,2,7,1.6,28:43.4,11/29/2018
704640.667,3620918.696,78.281,51.914,2,7,1.6,28:43.6,11/29/2018
704640.97,3620919.234,77.188,51.719,2,7,1.6,28:43.8,11/29/2018
704641.213,3620919.666,76.914,51.367,2,7,1.6,28:44.0,11/29/2018
704641.54,3620920.247,77.188,52.07,2,7,1.6,28:44.2,11/29/2018
704641.879,3620920.841,78.633,52.422,2,7,1.6,28:44.4,11/29/2018
704642.123,3620921.24,80.039,53.438,2,7,1.6,28:44.6,11/29/2018
704642.434,3620921.749,80.078,53.945,2,7,1.6,28:44.8,11/29/2018
704642.696,3620922.177,80.078,53.594,2,7,1.6,28:44.9,11/29/2018
704642.993,3620922.663,79.414,52.852,2,7,1.6,28:45.1,11/29/2018
704643.323,3620923.204,78.633,51.406,2,7,1.6,28:45.3,11/29/2018
704643.625,3620923.698,77.656,50.391,2,7,1.6,28:45.5,11/29/2018
704643.975,3620924.272,75.859,50,2,7,1.6,28:45.7,11/29/2018
704644.266,3620924.748,73.672,48.398,2,7,1.6,28:45.9,11/29/2018
704644.598,3620925.292,71.914,47.617,2,7,1.6,28:46.1,11/29/2018
704644.879,3620925.752,70.039,47.148,2,7,1.6,28:46.3,11/29/2018
704645.253,3620926.364,68.789,47.305,2,8,1.2,28:46.5,11/29/2018
704645.478,3620926.733,68.906,47.031,2,8,1.2,28:46.6,11/29/2018
704645.81,3620927.275,67.734,46.523,2,8,1.2,28:46.8,11/29/2018
704646.131,3620927.8,66.328,44.609,2,8,1.2,28:47.1,11/29/2018
704646.355,3620928.166,64.688,42.812,2,8,1.2,28:47.2,11/29/2018
704646.668,3620928.68,62.578,42.734,2,8,1.2,28:47.4,11/29/2018
704646.917,3620929.09,62.305,43.086,2,8,1.2,28:47.6,11/29/2018
704647.197,3620929.553,63.789,43.008,2,8,1.2,28:47.8,11/29/2018
704647.459,3620929.984,65.117,44.727,2,8,1.2,28:48.0,11/29/2018
704647.695,3620930.374,67.07,46.953,2,8,1.2,28:48.2,11/29/2018
704647.933,3620930.767,69.648,49.453,2,8,1.2,28:48.3,11/29/2018
704648.212,3620931.24,72.07,51.055,2,9,1.2,28:48.6,11/29/2018
704648.42,3620931.594,73.828,50.859,2,9,1.2,28:48.7,11/29/2018
704648.68,3620932.039,74.766,51.094,2,9,1.2,28:48.9,11/29/2018
704648.917,3620932.442,75.391,51.719,2,9,1.2,28:49.1,11/29/2018
704649.189,3620932.906,75.312,51.484,2,9,1.2,28:49.3,11/29/2018
704649.445,3620933.333,76.094,52.5,2,9,1.2,28:49.5,11/29/2018
704649.7,3620933.753,76.484,52.227,2,9,1.2,28:49.7,11/29/2018
704649.975,3620934.206,76.562,51.719,2,9,1.2,28:49.9,11/29/2018
704650.219,3620934.607,75.391,51.016,2,9,1.2,28:50.1,11/29/2018
704650.46,3620935.004,74.023,50.078,2,9,1.2,28:50.2,11/29/2018
704650.739,3620935.469,73.047,49.062,2,9,1.2,28:50.5,11/29/2018
704650.957,3620935.841,71.914,48.359,2,9,1.2,28:50.6,11/29/2018
704651.147,3620936.168,71.758,48.711,2,9,1.2,28:50.8,11/29/2018
704651.362,3620936.536,71.562,48.75,2,9,1.2,28:51.0,11/29/2018
704651.611,3620936.962,71.523,48.594,2,9,1.2,28:51.2,11/29/2018
704651.805,3620937.294,70.938,48.086,2,9,1.2,28:51.4,11/29/2018
704652.081,3620937.745,69.336,46.289,2,9,1.2,28:51.6,11/29/2018
704652.253,3620938.026,67.5,45.781,2,9,1.2,28:51.8,11/29/2018
704652.481,3620938.4,65.43,45.195,2,9,1.2,28:52.0,11/29/2018
704652.654,3620938.682,63.984,43.594,2,9,1.2,28:52.1,11/29/2018
704652.902,3620939.088,61.289,42.812,2,9,1.2,28:52.3,11/29/2018
704653.056,3620939.361,60.156,43.867,2,9,1.2,28:52.5,11/29/2018
704653.239,3620939.689,59.141,42.227,2,9,1.2,28:52.7,11/29/2018
704653.401,3620939.98,58.945,40.664,2,9,1.2,28:52.9,11/29/2018
704653.587,3620940.312,58.438,39.922,2,9,1.2,28:53.1,11/29/2018
704653.748,3620940.601,59.18,41.523,2,9,1.2,28:53.3,11/29/2018
704653.903,3620940.872,60.625,42.773,2,9,1.2,28:53.5,11/29/2018
704654.027,3620941.083,62.461,45.352,2,9,1.2,28:53.7,11/29/2018
704654.19,3620941.363,65.508,48.047,2,9,1.2,28:53.9,11/29/2018
704654.354,3620941.644,68.125,49.648,2,9,1.2,28:54.1,11/29/2018
704654.51,3620941.911,70.586,51.016,2,9,1.2,28:54.3,11/29/2018
704654.648,3620942.146,72.93,52.227,2,8,1.2,28:54.4,11/29/2018
704654.796,3620942.396,75.43,54.453,2,8,1.2,28:54.6,11/29/2018
704654.953,3620942.661,76.953,55.117,2,8,1.2,28:54.8,11/29/2018
704655.076,3620942.868,77.188,53.789,2,8,1.2,28:55.0,11/29/2018
704655.234,3620943.136,77.07,53.516,2,8,1.2,28:55.2,11/29/2018
704655.407,3620943.428,77.578,54.102,2,8,1.4,28:55.4,11/29/2018
704655.52,3620943.617,77.5,54.18,2,8,1.4,28:55.6,11/29/2018
704655.662,3620943.854,78.047,55.781,2,8,1.4,28:55.8,11/29/2018
704655.785,3620944.06,78.984,57.578,2,8,1.4,28:55.9,11/29/2018
704655.947,3620944.329,80.234,58.906,2,8,1.4,28:56.2,11/29/2018
704656.065,3620944.528,81.25,60.039,2,8,1.4,28:56.3,11/29/2018
704656.21,3620944.763,81.25,60.664,2,8,1.4,28:56.5,11/29/2018
704656.313,3620944.93,80.938,57.891,2,8,1.4,28:56.7,11/29/2018
704656.443,3620945.141,79.453,55.352,2,8,1.4,28:56.9,11/29/2018
704656.557,3620945.326,78.75,52.93,2,8,1.4,28:57.1,11/29/2018
704656.686,3620945.535,77.539,51.211,2,8,1.4,28:57.3,11/29/2018
704656.802,3620945.723,76.25,50.039,2,8,1.4,28:57.5,11/29/2018
704656.949,3620945.961,74.531,48.242,2,8,1.4,28:57.7,11/29/2018
704657.062,3620946.146,73.438,46.602,2,8,1.4,28:57.8,11/29/2018
704657.203,3620946.374,74.531,47.305,2,8,1.4,28:58.0,11/29/2018
704657.351,3620946.615,76.562,48.008,2,8,1.4,28:58.3,11/29/2018
704657.456,3620946.792,76.367,48.906,2,7,1.5,28:58.4,11/29/2018
704657.612,3620947.08,74.844,49.062,2,7,1.5,28:58.6,11/29/2018
704657.762,3620947.357,75.82,50.156,2,7,1.5,28:58.8,11/29/2018
704657.9,3620947.612,78.008,51.016,2,7,1.5,28:59.0,11/29/2018
704658.02,3620947.834,81.602,51.797,2,7,1.5,28:59.2,11/29/2018
704658.205,3620948.172,78.984,50.352,2,7,1.5,28:59.4,11/29/2018
704658.356,3620948.44,74.883,48.242,2,7,1.5,28:59.6,11/29/2018
704658.49,3620948.676,70.742,45.625,2,7,1.5,28:59.7,11/29/2018
704658.635,3620948.933,68.281,44.375,2,7,1.5,28:59.9,11/29/2018
704658.807,3620949.238,66.094,43.633,2,7,1.5,29:00.1,11/29/2018
704658.952,3620949.495,66.094,44.414,2,7,1.5,29:00.3,11/29/2018
704659.155,3620949.852,66.992,45.703,2,7,1.5,29:00.5,11/29/2018
704659.302,3620950.112,68.047,46.836,2,7,1.5,29:00.7,11/29/2018
704659.49,3620950.444,67.734,47.07,2,7,1.5,29:00.9,11/29/2018
704659.648,3620950.724,67.734,45.469,2,7,1.5,29:01.1,11/29/2018
704659.835,3620951.052,69.023,46.406,2,7,1.5,29:01.3,11/29/2018
704660.056,3620951.447,70.352,48.164,2,8,1.5,29:01.5,11/29/2018
704660.194,3620951.693,71.211,49.883,2,8,1.5,29:01.6,11/29/2018
704660.419,3620952.096,72.148,50.586,2,8,1.5,29:01.8,11/29/2018
704660.592,3620952.406,72.891,51.25,2,8,1.5,29:02.0,11/29/2018
704660.826,3620952.825,72.734,51.562,2,8,1.5,29:02.2,11/29/2018
704661.012,3620953.154,72.891,50.703,2,9,1.2,29:02.4,11/29/2018
704661.283,3620953.619,74.258,50.391,2,9,1.2,29:02.6,11/29/2018
704661.468,3620953.936,76.055,51.055,2,9,1.2,29:02.8,11/29/2018
704661.702,3620954.338,77.266,52.422,2,9,1.2,29:03.0,11/29/2018
704661.975,3620954.806,79.18,53.672,2,9,1.2,29:03.2,11/29/2018
704662.179,3620955.155,81.562,55.664,2,9,1.2,29:03.4,11/29/2018
704662.415,3620955.553,84.023,57.266,2,9,1.2,29:03.5,11/29/2018
704662.7,3620956.029,85.312,57.148,2,9,1.2,29:03.7,11/29/2018
704663.001,3620956.534,85.039,56.758,2,9,1.2,29:03.9,11/29/2018
704663.224,3620956.909,82.617,55.234,2,9,1.2,29:04.1,11/29/2018
704663.508,3620957.386,79.961,52.188,2,9,1.2,29:04.3,11/29/2018
704663.828,3620957.933,76.289,49.18,2,8,1.2,29:04.5,11/29/2018
704664.066,3620958.344,72.695,46.914,2,8,1.2,29:04.7,11/29/2018
704664.347,3620958.829,69.062,44.102,2,8,1.2,29:04.9,11/29/2018
704664.622,3620959.303,65.352,42.109,2,8,1.2,29:05.1,11/29/2018
704664.966,3620959.897,61.367,38.438,2,8,1.2,29:05.3,11/29/2018
704665.171,3620960.251,57.07,36.836,2,8,1.2,29:05.4,11/29/2018
704665.489,3620960.803,54.453,34.727,2,8,1.2,29:05.6,11/29/2018
704665.762,3620961.276,52.383,33.398,2,8,1.2,29:05.8,11/29/2018
704666.063,3620961.799,51.523,32.188,2,8,1.2,29:06.0,11/29/2018
704666.312,3620962.23,50.586,32.188,2,8,1.2,29:06.2,11/29/2018
704666.637,3620962.794,50.469,32.422,2,8,1.2,29:06.4,11/29/2018
704666.968,3620963.366,50.664,34.062,2,8,1.2,29:06.6,11/29/2018
704667.252,3620963.856,51.25,34.883,2,8,1.2,29:06.8,11/29/2018
704667.498,3620964.282,52.812,35.234,2,8,1.2,29:07.0,11/29/2018
704667.783,3620964.776,53.633,35.039,2,8,1.2,29:07.1,11/29/2018
704668.103,3620965.329,55.469,35.312,2,8,1.2,29:07.3,11/29/2018
704668.433,3620965.926,56.25,36.094,2,9,1.2,29:07.6,11/29/2018
704668.663,3620966.344,57.461,36.367,2,9,1.2,29:07.7,11/29/2018
704668.982,3620966.926,56.953,36.016,2,9,1.2,29:07.9,11/29/2018
704669.244,3620967.403,56.094,35.742,2,9,1.2,29:08.1,11/29/2018
704669.563,3620967.986,55.312,35.039,2,9,1.2,29:08.3,11/29/2018
704669.87,3620968.519,55.547,34.727,2,9,1.2,29:08.5,11/29/2018
704670.18,3620969.042,55.664,36.25,2,9,1.2,29:08.7,11/29/2018
704670.521,3620969.619,56.797,37.734,2,9,1.2,29:08.9,11/29/2018
704670.83,3620970.142,58.516,38.984,2,9,1.2,29:09.1,11/29/2018
704671.113,3620970.62,58.828,38.984,2,9,1.2,29:09.2,11/29/2018
704671.485,3620971.258,58.906,37.5,2,9,1.2,29:09.5,11/29/2018
704671.859,3620971.912,57.148,35.547,2,9,1.2,29:09.7,11/29/2018
704672.057,3620972.259,54.297,34.805,2,9,1.2,29:09.8,11/29/2018
704672.373,3620972.813,51.914,34.375,2,9,1.2,29:10.0,11/29/2018
704672.691,3620973.369,50.859,33.203,2,9,1.2,29:10.2,11/29/2018
704673.08,3620974.048,49.766,31.406,2,9,1.2,29:10.4,11/29/2018
704673.396,3620974.59,48.555,31.641,2,9,1.2,29:10.6,11/29/2018
704673.638,3620975.006,48.594,32.305,2,9,1.2,29:10.7,11/29/2018
704674.007,3620975.641,48.086,31.328,2,9,1.2,29:11.0,11/29/2018
704674.374,3620976.271,46.602,29.844,2,9,1.2,29:11.2,11/29/2018
704674.602,3620976.663,45.039,28.906,2,9,1.2,29:11.3,11/29/2018
704675.041,3620977.383,45,29.023,2,8,1.2,29:11.6,11/29/2018
704675.29,3620977.785,44.844,30.391,2,8,1.2,29:11.7,11/29/2018
704675.639,3620978.349,44.258,30.156,2,8,1.2,29:11.9,11/29/2018
704676.014,3620978.953,44.922,31.016,2,8,1.2,29:12.1,11/29/2018
704676.396,3620979.569,45.312,31.055,2,8,1.2,29:12.3,11/29/2018
704676.674,3620980.01,46.406,31.875,2,8,1.2,29:12.5,11/29/2018
704676.99,3620980.502,47.852,32.383,2,8,1.2,29:12.6,11/29/2018
704677.383,3620981.114,48.203,31.719,2,8,1.2,29:12.8,11/29/2018
704677.757,3620981.696,48.203,32.031,2,8,1.2,29:13.0,11/29/2018
704678.147,3620982.304,50.898,34.062,2,8,1.2,29:13.3,11/29/2018
704678.433,3620982.743,55.078,37.344,2,8,1.2,29:13.4,11/29/2018
704678.843,3620983.349,59.727,40.82,2,8,1.2,29:13.6,11/29/2018
704679.179,3620983.845,62.695,41.719,2,8,1.2,29:13.8,11/29/2018
704679.574,3620984.428,63.438,41.484,2,8,1.2,29:14.0,11/29/2018
704679.946,3620984.978,62.188,40.781,2,8,1.2,29:14.2,11/29/2018
704680.249,3620985.426,59.766,39.219,2,8,1.2,29:14.4,11/29/2018
704680.727,3620986.148,59.844,41.68,2,8,1.2,29:14.6,11/29/2018
704681,3620986.561,60.078,41.562,2,8,1.2,29:14.8,11/29/2018
704681.282,3620986.988,60.312,40.312,2,8,1.2,29:14.9,11/29/2018
704681.681,3620987.592,60.664,40.234,2,8,1.2,29:15.1,11/29/2018
704682.065,3620988.173,60.156,40.508,2,8,1.2,29:15.3,11/29/2018
704682.412,3620988.764,62.266,42.93,2,7,1.6,29:15.5,11/29/2018
704682.629,3620989.141,64.844,44.023,2,7,1.6,29:15.7,11/29/2018
704682.969,3620989.734,66.367,44.648,2,7,1.6,29:15.9,11/29/2018
704683.293,3620990.297,68.438,46.484,2,7,1.6,29:16.1,11/29/2018
704683.662,3620990.938,69.688,46.562,2,7,1.6,29:16.3,11/29/2018
704683.905,3620991.386,69.883,47.383,2,8,1.4,29:16.5,11/29/2018
704684.21,3620991.977,69.766,48.359,2,8,1.4,29:16.7,11/29/2018
704684.46,3620992.461,71.211,49.062,2,8,1.4,29:16.8,11/29/2018
704684.76,3620993.041,72.852,50.391,2,8,1.4,29:17.0,11/29/2018
704685.05,3620993.604,74.766,51.953,2,8,1.4,29:17.2,11/29/2018
704685.375,3620994.223,76.992,52.656,2,8,1.4,29:17.4,11/29/2018
704685.626,3620994.681,77.461,52.07,2,8,1.4,29:17.6,11/29/2018
704685.94,3620995.255,77.812,51.289,2,8,1.4,29:17.8,11/29/2018
704686.279,3620995.875,78.594,52.617,2,8,1.4,29:18.0,11/29/2018
704686.535,3620996.342,78.242,50.547,2,8,1.4,29:18.2,11/29/2018
704686.89,3620996.99,76.68,49.805,2,9,1.1,29:18.4,11/29/2018
704687.087,3620997.343,74.453,46.992,2,9,1.1,29:18.5,11/29/2018
704687.39,3620997.888,72.422,45.977,2,9,1.1,29:18.7,11/29/2018
704687.783,3620998.595,71.445,47.266,2,9,1.1,29:19.0,11/29/2018
704687.992,3620998.97,71.914,48.555,2,9,1.1,29:19.1,11/29/2018
704688.287,3620999.502,72.852,49.766,2,9,1.1,29:19.3,11/29/2018
704688.672,3621000.211,73.984,50.234,2,9,1.1,29:19.6,11/29/2018
704688.87,3621000.58,76.797,50.742,2,9,1.1,29:19.7,11/29/2018
704689.178,3621001.153,77.461,51.992,2,9,1.1,29:19.9,11/29/2018
704689.479,3621001.712,78.398,51.836,2,9,1.1,29:20.1,11/29/2018
704689.761,3621002.238,79.883,52.578,2,9,1.1,29:20.3,11/29/2018
704690.111,3621002.868,80.312,52.734,2,9,1.1,29:20.5,11/29/2018
704690.33,3621003.248,79.766,53.477,2,9,1.1,29:20.6,11/29/2018
704690.739,3621003.961,77.734,52.383,2,9,1.1,29:20.9,11/29/2018
704691,3621004.415,77.148,50.469,2,9,1.1,29:21.0,11/29/2018
704691.263,3621004.873,75.898,49.844,2,9,1.1,29:21.2,11/29/2018
704691.578,3621005.423,73.75,47.305,2,9,1.1,29:21.4,11/29/2018
704692.156,3621006.431,72.109,46.406,2,9,1.1,29:21.7,11/29/2018
704692.232,3621006.563,71.719,47.539,2,9,1.1,29:21.8,11/29/2018
704692.591,3621007.191,70.82,47.07,2,9,1.1,29:22.0,11/29/2018
704692.869,3621007.674,70.469,47.305,2,9,1.1,29:22.1,11/29/2018
704693.228,3621008.302,70.625,46.992,2,9,1.1,29:22.4,11/29/2018
704693.53,3621008.802,70.195,46.211,2,9,1.1,29:22.5,11/29/2018
704693.855,3621009.338,67.891,43.125,2,9,1.1,29:22.7,11/29/2018
704694.228,3621009.952,62.539,39.141,2,9,1.1,29:22.9,11/29/2018
704694.534,3621010.456,57.305,36.016,2,9,1.1,29:23.1,11/29/2018
704694.897,3621011.055,53.867,34.023,2,9,1.1,29:23.3,11/29/2018
704695.223,3621011.616,52.109,33.359,2,9,1.1,29:23.5,11/29/2018
704695.572,3621012.239,50.273,32.93,2,9,1.1,29:23.7,11/29/2018
704695.894,3621012.814,49.688,32.227,2,9,1.1,29:23.9,11/29/2018
704696.186,3621013.335,49.141,32.07,2,9,1.1,29:24.0,11/29/2018
704696.544,3621013.974,49.062,33.008,2,9,1.1,29:24.3,11/29/2018
704696.839,3621014.513,50.117,33.438,2,10,1.1,29:24.4,11/29/2018
704697.145,3621015.095,51.289,35.352,2,10,1.1,29:24.6,11/29/2018
704697.507,3621015.782,52.031,35.195,2,10,1.1,29:24.9,11/29/2018
704697.722,3621016.192,52.109,35.039,2,10,1.1,29:25.0,11/29/2018
704698.003,3621016.726,50.273,33.789,2,10,1.1,29:25.2,11/29/2018
704698.334,3621017.356,49.922,32.422,2,10,1.1,29:25.4,11/29/2018
704698.635,3621017.934,49.141,31.211,2,10,1.1,29:25.6,11/29/2018
704698.952,3621018.544,48.32,31.25,2,10,1.1,29:25.8,11/29/2018
704699.219,3621019.058,48.906,32.344,2,10,1.1,29:25.9,11/29/2018
704699.541,3621019.678,49.023,32.305,2,10,1.1,29:26.1,11/29/2018
704699.816,3621020.207,49.336,33.242,2,10,1.1,29:26.3,11/29/2018
704700.19,3621020.879,51.367,35,2,10,1.1,29:26.5,11/29/2018
704700.549,3621021.501,52.852,36.211,2,10,1.1,29:26.7,11/29/2018
704700.803,3621021.942,53.281,35.195,2,10,1.1,29:26.9,11/29/2018
704701.187,3621022.61,52.734,35.195,2,10,1.1,29:27.1,11/29/2018
704701.48,3621023.118,53.906,36.289,2,10,1.1,29:27.3,11/29/2018
704701.88,3621023.806,55.352,36.641,2,10,1.1,29:27.5,11/29/2018
704702.196,3621024.346,55.898,37.305,2,10,1.1,29:27.7,11/29/2018
704702.493,3621024.853,55.703,36.328,2,10,1.1,29:27.8,11/29/2018
704702.86,3621025.48,56.641,36.523,2,10,1.1,29:28.1,11/29/2018
704703.188,3621026.041,58.086,38.047,2,10,1.1,29:28.2,11/29/2018
704703.495,3621026.564,59.688,38.359,2,10,1.1,29:28.4,11/29/2018
704703.87,3621027.193,60.273,38.555,2,10,1.1,29:28.6,11/29/2018
704704.2,3621027.746,59.141,37.773,2,10,1.1,29:28.8,11/29/2018
704704.569,3621028.365,57.5,36.172,2,10,1.1,29:29.0,11/29/2018
704704.875,3621028.879,55.273,35,2,10,1.1,29:29.2,11/29/2018
704705.298,3621029.587,53.047,33.477,2,10,1.1,29:29.4,11/29/2018
704705.595,3621030.08,50.898,33.047,2,10,1.1,29:29.6,11/29/2018
704705.922,3621030.624,50.312,33.359,2,10,1.1,29:29.8,11/29/2018
704706.229,3621031.135,52.656,35.273,2,10,1.1,29:29.9,11/29/2018
704706.597,3621031.748,55.547,38.047,2,10,1.1,29:30.1,11/29/2018
704706.893,3621032.241,56.836,38.008,2,10,1.1,29:30.3,11/29/2018
704707.264,3621032.914,56.797,36.875,2,10,1.1,29:30.5,11/29/2018
704707.558,3621033.476,54.805,35.625,2,10,1.1,29:30.7,11/29/2018
704707.84,3621034.013,51.641,33.008,2,10,1.1,29:30.9,11/29/2018
704708.167,3621034.635,48.867,30.625,2,10,1.1,29:31.1,11/29/2018
704708.451,3621035.175,46.562,29.922,2,10,1.1,29:31.3,11/29/2018
704708.831,3621035.832,45.82,29.414,2,10,1.1,29:31.5,11/29/2018
704709.11,3621036.277,44.336,29.336,2,10,1.1,29:31.6,11/29/2018
704709.488,3621036.878,44.023,28.945,2,10,1.1,29:31.9,11/29/2018
704709.769,3621037.326,43.75,27.734,2,10,1.1,29:32.0,11/29/2018
704710.188,3621037.994,42.969,28.32,2,10,1.1,29:32.2,11/29/2018
704710.494,3621038.498,43.828,28.008,2,10,1.1,29:32.4,11/29/2018
704710.835,3621039.133,44.492,28.828,2,10,1.1,29:32.6,11/29/2018
704711.058,3621039.548,45.312,29.023,2,10,1.1,29:32.8,11/29/2018
704711.389,3621040.165,46.836,31.016,2,10,1.1,29:33.0,11/29/2018
704711.65,3621040.651,50.938,34.727,2,10,1.1,29:33.1,11/29/2018
704712.009,3621041.322,54.883,38.203,2,10,1.1,29:33.4,11/29/2018
704712.218,3621041.768,60.586,42.93,2,10,1.1,29:33.5,11/29/2018
704712.494,3621042.355,66.406,46.484,2,10,1.1,29:33.8,11/29/2018
704712.708,3621042.812,72.852,50,2,10,1.1,29:33.9,11/29/2018
704712.975,3621043.38,77.539,52.266,2,10,1.1,29:34.1,11/29/2018
704713.21,3621043.882,81.133,54.258,2,10,1.1,29:34.3,11/29/2018
